DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Big River,Saturday-30-1AM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Big River,"['Saturday', 'November', 30, 2024, '1AM']",0.8,NW,6.0,140.0,206,0.8,NW,6,140.0,2.0,0.7,S,14.0,8.0,4.0,0.6,WNW,12.0,108.0,1.0,,,,,,ESE,cross-off,286.0,10.0,3.0
Big River,Tuesday-26-10PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,114.0,116,1.0,WNW,8,114.0,1.0,0.5,NW,9.0,143.0,2.0,0.5,WNW,13.0,112.0,1.0,,,,,,ENE,off,239.0,10.0,1.0
Big River,Thursday-28-7AM,27 November 2024: 5:33PM,Mendocino County,Mendocino County,Big River,"['Thursday', 'November', 28, 2024, '7AM']",0.9,NW,7.0,139.0,504,0.9,NW,7,139.0,2.0,0.9,S,18.0,6.0,4.0,0.6,WNW,15.0,108.0,1.0,,,,,,ENE,cross-off,248.0,10.0,1.0
Big River,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,611,0.9,S,20,6.0,4.0,0.9,NW,8.0,126.0,2.0,0.5,WNW,18.0,112.0,1.0,,,,,,NNE,glass,208.0,5.0,1.0
Big River,Wednesday-27-7PM,27 November 2024: 5:33PM,Mendocino County,Mendocino County,Big River,"['Wednesday', 'November', 27, 2024, '7PM']",0.9,NW,7.0,131.0,347,0.9,NW,7,131.0,2.0,0.7,S,19.0,8.0,4.0,0.6,WNW,16.0,108.0,1.0,,,,,,NE,off,217.0,5.0,0.0
Big River,Saturday-30-10PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Big River,"['Saturday', 'November', 30, 2024, '10PM']",1.1,WNW,20.0,105.0,969,1.1,WNW,20,105.0,1.0,0.7,WNW,12.0,106.0,1.0,0.6,NW,7.0,141.0,2.0,,,,,,ENE,off,241.0,5.0,1.0
Big River,Monday-2-1PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Big River,"['Monday', 'December', 2, 2024, '1PM']",1.9,WNW,15.0,106.0,1459,1.9,WNW,15,106.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,S,12.0,-0.0,4.0,,,,,,NW,cross,135.0,10.0,4.0
Big River,Monday-2-4PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Big River,"['Monday', 'December', 2, 2024, '4PM']",1.8,WNW,14.0,106.0,1277,1.8,WNW,14,106.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,S,12.0,-0.0,4.0,,,,,,NNW,cross-off,154.0,10.0,3.0
Big River,Sunday-1-7AM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Big River,"['Sunday', 'December', 1, 2024, '7AM']",1.9,WNW,18.0,106.0,2144,1.9,WNW,18,106.0,1.0,0.6,WNW,11.0,108.0,1.0,0.6,NNW,10.0,149.0,3.0,,,,,,SE,cross-off,305.0,10.0,4.0
Big River,Sunday-1-4PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Big River,"['Sunday', 'December', 1, 2024, '4PM']",2.1,WNW,16.0,104.0,2187,2.1,WNW,16,104.0,1.0,0.5,NW,8.0,143.0,2.0,0.5,S,13.0,11.0,4.0,,,,,,NNW,cross-off,148.0,5.0,3.0
Big River,Sunday-1-1AM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Big River,"['Sunday', 'December', 1, 2024, '1AM']",1.4,WNW,19.0,107.0,1337,1.4,WNW,19,107.0,1.0,0.7,WNW,11.0,106.0,1.0,0.6,NNW,8.0,149.0,3.0,,,,,,ENE,cross-off,252.0,5.0,1.0
Black Point Beach,Tuesday-26-1PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '1PM']",1.0,WNW,9.0,119.0,165,1.0,WNW,9,119.0,1.0,0.5,S,6.0,11.0,4.0,0.4,WNW,14.0,117.0,1.0,,,,,,NW,on,124.0,10.0,8.0
Black Point Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Tuesday', 'November', 26, 2024, '4PM']",1.0,WNW,9.0,119.0,154,1.0,WNW,9,119.0,1.0,0.5,S,6.0,11.0,4.0,0.4,WNW,14.0,104.0,1.0,,,,,,NW,on,145.0,15.0,8.0
Black Point Beach,Saturday-30-4PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Black Point Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.5,WNW,12.0,112.0,92,0.5,WNW,12,112.0,1.0,0.5,S,13.0,11.0,4.0,0.5,NW,7.0,143.0,2.0,,,,,,NW,on,137.0,10.0,8.0
Black Point Beach,Saturday-30-1PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Black Point Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,14.0,9.0,134,0.6,S,14,9.0,4.0,0.5,WNW,12.0,112.0,1.0,0.5,NW,7.0,143.0,2.0,,,,,,WNW,glass,118.0,5.0,7.0
Black Point Beach,Wednesday-27-7AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Black Point Beach,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,8.0,120.0,395,0.8,WNW,8,120.0,1.0,0.7,SSW,20.0,16.0,3.0,0.5,W,12.0,101.0,0.0,,,,,,NNE,cross,213.0,10.0,5.0
Black Point Beach,Friday-29-7PM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Black Point Beach,"['Friday', 'November', 29, 2024, '7PM']",0.7,S,15.0,8.0,209,0.7,S,15,8.0,4.0,0.4,WNW,12.0,104.0,1.0,0.4,NW,6.0,146.0,2.0,0.2,S,10.0,-0.0,4.0,N,cross-on,178.0,10.0,6.0
Black Point Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Black Point Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.7,S,14.0,8.0,206,0.7,S,14,8.0,4.0,0.5,WNW,12.0,112.0,1.0,0.4,NW,6.0,135.0,2.0,,,,,,ENE,cross-off,246.0,5.0,3.0
Black Point Beach,Monday-2-4PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Black Point Beach,"['Monday', 'December', 2, 2024, '4PM']",1.6,WNW,14.0,104.0,1106,1.6,WNW,14,104.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,S,12.0,-0.0,4.0,0.4,NW,6.0,146.0,2.0,NW,on,146.0,10.0,8.0
Black Point Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Black Point Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.7,S,14.0,8.0,206,0.7,S,14,8.0,4.0,0.6,NW,6.0,135.0,2.0,0.5,WNW,12.0,112.0,1.0,,,,,,NE,glass,228.0,5.0,4.0
Black Point Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Black Point Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.9,W,20.0,96.0,618,0.9,W,20,96.0,0.0,0.6,WNW,12.0,108.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,ENE,cross-off,240.0,5.0,3.0
Black Point Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Black Point Beach,"['Sunday', 'December', 1, 2024, '1AM']",1.1,W,19.0,100.0,913,1.1,W,19,100.0,0.0,0.6,WNW,11.0,108.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,ENE,cross-off,243.0,5.0,3.0
Black Point Beach,Sunday-1-7PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Black Point Beach,"['Sunday', 'December', 1, 2024, '7PM']",1.8,WNW,16.0,103.0,1707,1.8,WNW,16,103.0,1.0,0.5,S,12.0,11.0,4.0,0.4,WNW,10.0,104.0,1.0,,,,,,N,cross-on,182.0,5.0,6.0
Black Point Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Black Point Beach,"['Sunday', 'December', 1, 2024, '4AM']",1.4,W,18.0,98.0,1285,1.4,W,18,98.0,0.0,0.6,WNW,11.0,108.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,E,cross-off,268.0,5.0,2.0
Black Point Beach,Monday-2-10AM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Black Point Beach,"['Monday', 'December', 2, 2024, '10AM']",1.7,WNW,15.0,103.0,1292,1.7,WNW,15,103.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NW,glass,124.0,0.0,8.0
Black Point Beach,Sunday-1-1PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Black Point Beach,"['Sunday', 'December', 1, 2024, '1PM']",1.8,WNW,17.0,103.0,1927,1.8,WNW,17,103.0,1.0,0.5,S,13.0,11.0,4.0,0.5,W,11.0,101.0,0.0,,,,,,WNW,glass,114.0,5.0,7.0
Blacks Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Blacks Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,W,7.0,90.0,28,0.5,W,7,90.0,1.0,0.3,SSW,12.0,18.0,4.0,-0.9,S,20.0,6.0,5.0,,,,,,NNW,cross,159.0,5.0,5.0
Blacks Beach,Thursday-28-10AM,27 November 2024: 5:33PM,San Diego County,San Diego County,Blacks Beach,"['Thursday', 'November', 28, 2024, '10AM']",0.4,W,6.0,90.0,14,0.4,W,6,90.0,1.0,0.2,WNW,12.0,117.0,0.0,-1.0,S,16.0,11.0,5.0,,,,,,NW,glass,129.0,5.0,6.0
Blacks Beach,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Blacks Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.3,W,7.0,90.0,9,0.3,W,7,90.0,1.0,-0.2,S,8.0,-0.0,5.0,-0.6,S,13.0,9.0,5.0,,,,,,SSW,glass,30.0,5.0,5.0
Blacks Beach,Wednesday-27-1AM,26 November 2024: 7:10PM,San Diego County,San Diego County,Blacks Beach,"['Wednesday', 'November', 27, 2024, '1AM']",0.4,SSW,12.0,27.0,56,0.4,SSW,12,27.0,4.0,0.4,W,7.0,90.0,1.0,-0.9,S,19.0,6.0,5.0,,,,,,NW,glass,133.0,5.0,6.0
Blacks Beach,Friday-29-1PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Blacks Beach,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,14.0,14.0,280,0.8,SSW,14,14.0,4.0,0.4,W,8.0,90.0,1.0,-0.2,S,10.0,-0.0,5.0,,,,,,NW,cross-on,131.0,10.0,6.0
Blacks Beach,Sunday-1-4AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Blacks Beach,"['Sunday', 'December', 1, 2024, '4AM']",0.4,SW,19.0,34.0,94,0.4,SW,19,34.0,3.0,0.2,WNW,12.0,117.0,0.0,-0.5,S,13.0,11.0,5.0,,,,,,NNW,glass,148.0,5.0,5.0
Blacks Beach,Friday-29-7PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Blacks Beach,"['Friday', 'November', 29, 2024, '7PM']",0.8,SSW,14.0,14.0,273,0.8,SSW,14,14.0,4.0,0.4,W,8.0,90.0,1.0,0.2,WNW,13.0,117.0,0.0,,,,,,NNE,cross-off,203.0,5.0,3.0
Blacks Beach,Sunday-1-7PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Blacks Beach,"['Sunday', 'December', 1, 2024, '7PM']",0.6,WNW,18.0,108.0,254,0.6,WNW,18,108.0,0.0,0.4,SSW,12.0,14.0,4.0,0.4,SW,17.0,34.0,3.0,,,,,,WNW,glass,117.0,5.0,7.0
Blacks Beach,Friday-29-10PM,29 November 2024: 7:21PM,San Diego County,San Diego County,Blacks Beach,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,16.0,204,0.7,SSW,14,16.0,4.0,0.4,W,8.0,90.0,1.0,0.2,WNW,13.0,117.0,0.0,,,,,,NNE,cross-off,206.0,5.0,3.0
Bolinas Jetty,Tuesday-26-10PM,26 November 2024: 7:10PM,Marin County,Marin County,Bolinas Jetty,"['Tuesday', 'November', 26, 2024, '10PM']",0.8,WNW,8.0,113.0,76,0.8,WNW,8,113.0,4.0,0.4,W,13.0,90.0,3.0,0.4,SW,6.0,34.0,1.0,,,,,,NNE,off,192.0,10.0,1.0
Bolinas Jetty,Tuesday-26-1PM,26 November 2024: 7:10PM,Marin County,Marin County,Bolinas Jetty,"['Tuesday', 'November', 26, 2024, '1PM']",0.6,WNW,10.0,121.0,61,0.6,WNW,10,121.0,4.0,0.6,SSW,6.0,18.0,0.0,0.6,W,7.0,90.0,3.0,,,,,,WNW,cross-off,113.0,10.0,3.0
Bolinas Jetty,Saturday-30-4PM,30 November 2024: 12:33PM,Marin County,Marin County,Bolinas Jetty,"['Saturday', 'November', 30, 2024, '4PM']",0.5,W,12.0,90.0,72,0.5,W,12,90.0,3.0,0.4,SSW,13.0,27.0,0.0,-0.3,NW,7.0,135.0,5.0,-0.3,NE,3.0,225.0,7.0,NE,cross-off,229.0,10.0,2.0
Bolinas Jetty,Friday-29-1PM,29 November 2024: 7:21PM,Marin County,Marin County,Bolinas Jetty,"['Friday', 'November', 29, 2024, '1PM']",0.6,SSW,15.0,31.0,142,0.6,SSW,15,31.0,0.0,0.4,W,13.0,90.0,3.0,0.2,WSW,8.0,63.0,2.0,-0.4,NE,3.0,225.0,7.0,NE,cross-off,235.0,10.0,2.0
Bolinas Jetty,Friday-29-7PM,29 November 2024: 7:21PM,Marin County,Marin County,Bolinas Jetty,"['Friday', 'November', 29, 2024, '7PM']",0.6,SSW,15.0,31.0,142,0.6,SSW,15,31.0,0.0,0.4,W,12.0,90.0,3.0,0.2,WSW,7.0,63.0,2.0,-0.3,NE,2.0,225.0,7.0,NE,cross-off,217.0,10.0,2.0
Bolinas Jetty,Tuesday-26-4PM,26 November 2024: 7:10PM,Marin County,Marin County,Bolinas Jetty,"['Tuesday', 'November', 26, 2024, '4PM']",0.8,WNW,9.0,113.0,180,0.8,WNW,9,113.0,4.0,0.5,SSW,6.0,22.0,0.0,0.4,SSW,21.0,27.0,0.0,,,,,,NW,cross-off,131.0,10.0,2.0
Bolinas Jetty,Wednesday-27-7AM,26 November 2024: 7:10PM,Marin County,Marin County,Bolinas Jetty,"['Wednesday', 'November', 27, 2024, '7AM']",0.7,SSW,20.0,27.0,336,0.7,SSW,20,27.0,0.0,0.4,W,12.0,90.0,3.0,-0.5,NE,3.0,217.0,7.0,-0.7,NW,8.0,135.0,5.0,NNE,cross-off,208.0,10.0,1.0
Bolinas Jetty,Wednesday-27-10PM,27 November 2024: 5:33PM,Marin County,Marin County,Bolinas Jetty,"['Wednesday', 'November', 27, 2024, '10PM']",0.7,SSW,18.0,27.0,276,0.7,SSW,18,27.0,0.0,0.4,WNW,7.0,117.0,4.0,0.4,W,16.0,90.0,3.0,,,,,,NE,cross-off,221.0,5.0,2.0
Bolinas Jetty,Wednesday-27-10AM,26 November 2024: 7:10PM,Marin County,Marin County,Bolinas Jetty,"['Wednesday', 'November', 27, 2024, '10AM']",0.7,SSW,19.0,27.0,332,0.7,SSW,19,27.0,0.0,0.4,W,12.0,90.0,3.0,-0.6,NW,8.0,129.0,5.0,,,,,,NE,cross-off,219.0,5.0,2.0
Bolinas Jetty,Sunday-1-7AM,01 December 2024: 12:19PM,Marin County,Marin County,Bolinas Jetty,"['Sunday', 'December', 1, 2024, '7AM']",1.2,W,18.0,90.0,915,1.2,W,18,90.0,3.0,0.5,W,11.0,101.0,3.0,0.4,SSW,13.0,27.0,0.0,-0.5,NE,3.0,233.0,7.0,ENE,cross-off,238.0,20.0,3.0
Bolinas Jetty,Sunday-1-1PM,01 December 2024: 12:19PM,Marin County,Marin County,Bolinas Jetty,"['Sunday', 'December', 1, 2024, '1PM']",1.4,W,17.0,86.0,1169,1.4,W,17,86.0,3.0,0.3,SSW,13.0,18.0,0.0,0.2,SSW,19.0,27.0,0.0,-0.6,NW,11.0,135.0,5.0,ENE,cross-off,238.0,10.0,3.0
Bolinas Jetty,Sunday-1-4AM,30 November 2024: 12:33PM,Marin County,Marin County,Bolinas Jetty,"['Sunday', 'December', 1, 2024, '4AM']",1.0,W,19.0,90.0,723,1.0,W,19,90.0,3.0,0.5,W,11.0,101.0,3.0,0.4,SSW,13.0,27.0,0.0,-0.4,NNE,7.0,207.0,8.0,NE,cross-off,236.0,15.0,2.0
Bolsa Chica,Tuesday-26-1PM,26 November 2024: 7:10PM,Orange County,Orange County,Bolsa Chica,"['Tuesday', 'November', 26, 2024, '1PM']",0.5,S,21.0,11.0,231,0.5,S,21,11.0,2.0,0.4,W,8.0,90.0,2.0,0.3,SSW,12.0,18.0,1.0,,,,,,WSW,cross-on,70.0,10.0,7.0
Bolsa Chica,Tuesday-26-4PM,26 November 2024: 7:10PM,Orange County,Orange County,Bolsa Chica,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,S,21.0,-0.0,138,0.4,S,21,-0.0,2.0,0.4,W,7.0,90.0,2.0,0.3,SSW,12.0,18.0,1.0,,,,,,WSW,on,63.0,10.0,7.0
Bolsa Chica,Wednesday-27-4PM,27 November 2024: 5:33PM,Orange County,Orange County,Bolsa Chica,"['Wednesday', 'November', 27, 2024, '4PM']",1.0,S,18.0,11.0,639,1.0,S,18,11.0,2.0,0.1,W,13.0,90.0,2.0,0.1,W,20.0,90.0,2.0,,,,,,WSW,cross-on,69.0,10.0,7.0
Bolsa Chica,Tuesday-26-10PM,26 November 2024: 7:10PM,Orange County,Orange County,Bolsa Chica,"['Tuesday', 'November', 26, 2024, '10PM']",0.8,S,20.0,7.0,485,0.8,S,20,7.0,2.0,0.4,W,7.0,90.0,2.0,0.3,SSW,12.0,18.0,1.0,,,,,,SW,on,51.0,10.0,8.0
Bolsa Chica,Saturday-30-4AM,29 November 2024: 7:21PM,Orange County,Orange County,Bolsa Chica,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,132,0.6,S,14,9.0,2.0,0.3,W,7.0,90.0,2.0,0.2,SSE,8.0,333.0,3.0,-0.3,ESE,8.0,288.0,5.0,NE,off,217.0,10.0,0.0
Bolsa Chica,Friday-29-1PM,29 November 2024: 7:21PM,Orange County,Orange County,Bolsa Chica,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,14.0,8.0,206,0.7,S,14,8.0,2.0,0.4,W,8.0,90.0,2.0,0.2,S,9.0,-0.0,2.0,,,,,,N,cross-off,174.0,10.0,2.0
Bolsa Chica,Thursday-28-10AM,27 November 2024: 5:33PM,Orange County,Orange County,Bolsa Chica,"['Thursday', 'November', 28, 2024, '10AM']",0.9,SSW,16.0,13.0,432,0.9,SSW,16,13.0,1.0,0.4,WSW,6.0,76.0,1.0,0.3,S,11.0,-0.0,2.0,,,,,,NNE,off,208.0,5.0,1.0
Bolsa Chica,Thursday-28-7AM,27 November 2024: 5:33PM,Orange County,Orange County,Bolsa Chica,"['Thursday', 'November', 28, 2024, '7AM']",0.9,S,16.0,6.0,417,0.9,S,16,6.0,2.0,0.3,WSW,6.0,72.0,1.0,0.3,S,11.0,-0.0,2.0,,,,,,N,cross-off,191.0,5.0,2.0
Bolsa Chica,Wednesday-27-10PM,27 November 2024: 5:33PM,Orange County,Orange County,Bolsa Chica,"['Wednesday', 'November', 27, 2024, '10PM']",0.9,S,18.0,6.0,498,0.9,S,18,6.0,2.0,0.3,WSW,6.0,72.0,1.0,0.3,SSW,11.0,18.0,1.0,,,,,,W,glass,91.0,5.0,6.0
Bunkers,Tuesday-26-4PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Bunkers,"['Tuesday', 'November', 26, 2024, '4PM']",1.0,W,7.0,96.0,94,1.0,W,7,96.0,0.0,0.6,NW,8.0,141.0,2.0,0.5,W,13.0,101.0,0.0,,,,,,N,cross-on,180.0,15.0,6.0
Bunkers,Tuesday-26-7PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Bunkers,"['Tuesday', 'November', 26, 2024, '7PM']",1.1,WNW,8.0,117.0,157,1.1,WNW,8,117.0,1.0,0.5,W,13.0,101.0,0.0,0.4,SSW,21.0,14.0,3.0,,,,,,NNE,cross,213.0,10.0,5.0
Bunkers,Saturday-30-1PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Bunkers,"['Saturday', 'November', 30, 2024, '1PM']",0.9,NNW,6.0,148.0,118,0.9,NNW,6,148.0,3.0,0.6,WNW,12.0,108.0,1.0,0.5,SSW,14.0,22.0,3.0,,,,,,NNW,cross-on,168.0,10.0,7.0
Bunkers,Friday-29-10PM,29 November 2024: 7:21PM,Humboldt County,Humboldt County,Bunkers,"['Friday', 'November', 29, 2024, '10PM']",1.1,NNW,6.0,153.0,167,1.1,NNW,6,153.0,3.0,0.6,SSW,15.0,18.0,3.0,0.5,WNW,12.0,112.0,1.0,,,,,,ENE,cross-off,254.0,5.0,3.0
Bunkers,Saturday-30-1AM,29 November 2024: 7:21PM,Humboldt County,Humboldt County,Bunkers,"['Saturday', 'November', 30, 2024, '1AM']",1.1,NNW,6.0,153.0,167,1.1,NNW,6,153.0,3.0,0.6,SSW,15.0,18.0,3.0,0.6,WNW,12.0,108.0,1.0,,,,,,E,cross-off,271.0,5.0,2.0
Bunkers,Tuesday-26-10PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Bunkers,"['Tuesday', 'November', 26, 2024, '10PM']",1.1,NW,8.0,128.0,233,1.1,NW,8,128.0,2.0,0.5,W,13.0,101.0,0.0,0.5,S,21.0,11.0,4.0,,,,,,NE,cross,221.0,15.0,4.0
Bunkers,Thursday-28-10AM,27 November 2024: 5:33PM,Humboldt County,Humboldt County,Bunkers,"['Thursday', 'November', 28, 2024, '10AM']",0.9,NNW,6.0,148.0,418,0.9,NNW,6,148.0,3.0,0.8,SSW,18.0,14.0,3.0,0.6,WNW,15.0,108.0,1.0,,,,,,ENE,glass,252.0,5.0,3.0
Bunkers,Thursday-28-1AM,27 November 2024: 5:33PM,Humboldt County,Humboldt County,Bunkers,"['Thursday', 'November', 28, 2024, '1AM']",1.3,NNW,7.0,151.0,230,1.3,NNW,7,151.0,3.0,0.6,S,18.0,9.0,4.0,0.5,WNW,16.0,112.0,1.0,,,,,,SE,off,309.0,10.0,0.0
Bunkers,Saturday-30-7PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Bunkers,"['Saturday', 'November', 30, 2024, '7PM']",1.0,W,20.0,101.0,783,1.0,W,20,101.0,0.0,0.8,NNW,8.0,150.0,3.0,0.7,WNW,12.0,106.0,1.0,,,,,,NE,cross,233.0,5.0,4.0
Bunkers,Monday-2-1PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Bunkers,"['Monday', 'December', 2, 2024, '1PM']",1.7,WNW,14.0,103.0,1240,1.7,WNW,14,103.0,1.0,0.5,SW,18.0,37.0,2.0,0.3,SSW,12.0,18.0,3.0,,,,,,N,cross-on,175.0,10.0,6.0
Bunkers,Sunday-1-10PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Bunkers,"['Sunday', 'December', 1, 2024, '10PM']",2.1,WNW,16.0,107.0,2134,2.1,WNW,16,107.0,1.0,0.4,SSW,13.0,14.0,3.0,0.3,SW,19.0,45.0,2.0,,,,,,NE,cross,228.0,5.0,4.0
Bunkers,Sunday-1-4PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Bunkers,"['Sunday', 'December', 1, 2024, '4PM']",2.1,WNW,16.0,104.0,2133,2.1,WNW,16,104.0,1.0,0.7,NW,10.0,135.0,2.0,0.4,SSW,13.0,14.0,3.0,,,,,,N,cross-on,185.0,5.0,6.0
Bunkers,Monday-2-4AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Bunkers,"['Monday', 'December', 2, 2024, '4AM']",2.0,WNW,15.0,105.0,1680,2.0,WNW,15,105.0,1.0,0.4,SW,18.0,45.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,E,cross-off,266.0,5.0,2.0
Bunkers,Saturday-30-10PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Bunkers,"['Saturday', 'November', 30, 2024, '10PM']",1.2,WNW,19.0,104.0,1129,1.2,WNW,19,104.0,1.0,0.7,NW,8.0,146.0,2.0,0.7,WNW,11.0,106.0,1.0,,,,,,ENE,cross-off,241.0,5.0,3.0
Bunkers,Sunday-1-7AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Bunkers,"['Sunday', 'December', 1, 2024, '7AM']",2.0,WNW,18.0,105.0,2318,2.0,WNW,18,105.0,1.0,0.7,NW,9.0,146.0,2.0,0.6,WNW,11.0,108.0,1.0,,,,,,E,glass,269.0,5.0,2.0
Burnout,Friday-29-10PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Burnout,"['Friday', 'November', 29, 2024, '10PM']",0.5,S,14.0,11.0,103,0.5,S,14,11.0,4.0,0.4,W,8.0,90.0,0.0,0.4,NW,3.0,124.0,2.0,0.1,W,13.0,90.0,0.0,NW,cross-on,141.0,15.0,6.0
Burnout,Monday-2-1AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Burnout,"['Monday', 'December', 2, 2024, '1AM']",0.5,W,17.0,101.0,154,0.5,W,17,101.0,0.0,0.4,SW,18.0,34.0,2.0,0.3,SSW,12.0,18.0,3.0,0.2,W,7.0,90.0,0.0,W,on,99.0,5.0,8.0
Burnout,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Burnout,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,4.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,3.0,,,,,,WSW,cross-on,63.0,5.0,7.0
Burnout,Sunday-1-1AM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Burnout,"['Sunday', 'December', 1, 2024, '1AM']",0.4,SSW,13.0,14.0,56,0.4,SSW,13,14.0,3.0,0.2,SSW,19.0,27.0,3.0,0.2,W,7.0,90.0,0.0,0.1,W,22.0,90.0,0.0,WNW,glass,122.0,5.0,7.0
Burnout,Monday-2-10AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Burnout,"['Monday', 'December', 2, 2024, '10AM']",0.5,W,16.0,101.0,131,0.5,W,16,101.0,0.0,0.4,SW,18.0,34.0,2.0,0.3,S,12.0,-0.0,4.0,,,,,,WNW,glass,107.0,0.0,7.0
Burnout,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Burnout,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,4.0,0.4,WSW,6.0,76.0,1.0,0.2,SSW,12.0,27.0,3.0,,,,,,WSW,on,73.0,5.0,7.0
